step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,n_jobs
203,1.905769447794181e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.16292394984785954,-0.0007840464563066973,0.0,-0.0007840464563066973,0.2,0,1,9,0.0301527866446753,0.7206991012468091,97214387347399.66,64,64,0,0.35,3600.0,3.0,1
204,1.9066110038785653e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.08954270202554354,0.02198928811255385,0.0,0.02198928811255385,0.2,0,0,12,0.0012987991760044088,0.18352149487689715,101297244400431.25,64,64,0,0.35,3600.0,3.0,1
205,1.914163200804692e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.14821016663218223,0.20370441382548066,0.0,0.20370441382548066,0.2,0,0,12,0.019033643648927456,0.2296255437511675,102660950644312.27,64,64,0,0.35,3600.0,3.0,1
206,1.9245410793308325e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.0006243171899020629,0.012050224776592344,0.0,0.012050224776592344,0.2,0,0,13,0.003940319066027044,0.49965261838422353,88370876074310.19,64,64,0,0.35,3600.0,3.0,1
207,1.951779321076288e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.002094045910545862,0.10632882658451348,0.0,0.10632882658451348,0.2,0,0,11,0.0011632045214376315,0.7003017120006249,101309186095852.53,64,64,0,0.35,3600.0,3.0,1
208,1.9554661426700656e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.015033412760796684,0.13827065147097528,0.0,0.13827065147097528,0.2,0,0,13,0.013235578463873325,0.665897010134328,91509704879829.42,64,64,0,0.35,3600.0,3.0,1
209,2.0240762020927365e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.05123050059161528,0.12163807907904811,0.0,0.12163807907904811,0.2,0,0,12,0.01723262510867105,0.47583054265257385,93748390327066.25,64,64,0,0.35,3600.0,3.0,1
210,2.0282986499130275e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.04410380142663509,0.08846326733196475,0.0,0.08846326733196475,0.2,0,0,12,0.005359478897867302,0.4160051179510107,106309746088180.44,64,64,0,0.35,3600.0,3.0,1
211,2.034118015757967e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.08230105548808753,-0.055694169403963656,0.0,-0.055694169403963656,0.2,0,0,13,0.013813942534724996,0.6162168376943372,103937864653244.42,64,64,0,0.35,3600.0,3.0,1
212,2.034691440774843e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.04739462560824578,0.0076383362666661014,0.0,0.0076383362666661014,0.2,0,0,13,0.006722335033536801,0.31174753272075334,93115705671721.27,64,64,0,0.35,3600.0,3.0,1
213,2.06267177169316e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.100499384809074,0.04104352737964234,0.0,0.04104352737964234,0.2,0,0,13,0.02808043354151627,0.6856589599498581,93695132724508.23,64,64,0,0.35,3600.0,3.0,1
214,2.0670531259382796e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.14779807052805322,-0.06078636020088979,0.0,-0.06078636020088979,0.2,0,1,12,0.010709268534553937,0.9715632560127774,102712938003012.2,64,64,0,0.35,3600.0,3.0,1
215,2.0681110545559492e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.05648808513650617,-0.02972181888257097,0.0,-0.02972181888257097,0.2,0,0,13,0.004758400796100598,0.9019312710381605,85067710929847.88,64,64,0,0.35,3600.0,3.0,1
216,2.069280114019175e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.126566536792705,-0.5063612328705034,-0.0018348462767544538,-0.50085669404024,0.2,0,1,11,0.061152662842307685,0.9180995063677907,99922395768761.55,64,64,0,0.35,3600.0,3.0,1
217,2.082372579942008e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.0015082034380658488,0.05582476295191796,0.0,0.05582476295191796,0.2,0,0,13,0.02419005561178853,0.6950599217394721,88943606717115.67,64,64,0,0.35,3600.0,3.0,1
218,2.085574891835824e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.03809665202142816,-0.10908987015842442,0.0011258312824002914,-0.11246736400562529,0.2,0,0,12,0.004285147421973532,0.8121305990461055,102845601162484.58,64,64,0,0.35,3600.0,3.0,1
219,2.088097414465865e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.006540387783694302,-0.0692133840780862,0.0,-0.0692133840780862,0.2,0,0,13,0.004338337689029366,0.8577654116541931,95299057251317.06,64,64,0,0.35,3600.0,3.0,1
220,2.097722941326484e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.03455173733248609,0.05369139562714054,0.0,0.05369139562714054,0.2,0,0,13,0.005042817931420364,0.12667645953609263,85867807275274.88,64,64,0,0.35,3600.0,3.0,1
221,2.1067403768254262e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.21821900319215715,0.17382063799819036,0.0,0.17382063799819036,0.2,0,0,13,0.02544455202443703,0.1702706523484439,96709705939523.1,64,64,0,0.35,3600.0,3.0,1
222,2.118265111769816e-12,,,,,,,,,,,,,,,,,,,surface,1,0.012125089906282135,0.0006985509971997317,0.0,0.0006985509971997317,0.2,0,0,13,0.008824935889549045,0.5411267579404447,89446638022714.1,64,64,0,0.35,3600.0,3.0,1
223,2.1266381753099598e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.40669385617340037,-0.443875665881734,0.0,-0.443875665881734,0.2,0,1,12,0.0065782053129466445,0.9949730858142046,98777988473539.78,64,64,0,0.35,3600.0,3.0,1
224,2.1290718447167807e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.07084678448539083,0.04560296953980725,0.0,0.04560296953980725,0.2,0,0,12,0.009289796788609507,0.4243353290275312,113722735879959.5,64,64,0,0.35,3600.0,3.0,1
225,2.1337213657749226e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.08768939760788651,-0.07613530532311685,0.0,-0.07613530532311685,0.2,0,1,12,0.007142109976056757,0.9298564341169072,95795103716881.9,64,64,0,0.35,3600.0,3.0,1
226,2.142327203234546e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.21713931626558686,0.1737797325077466,0.0,0.1737797325077466,0.2,0,0,13,0.011875375394518481,0.24883598030246976,98207508119921.53,64,64,0,0.35,3600.0,3.0,1
227,2.1440958638064297e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.028196467482097202,-0.0144022875573242,0.0,-0.0144022875573242,0.2,0,0,13,0.0038770401667484293,0.5262172539507547,95001466256461.25,64,64,0,0.35,3600.0,3.0,1
228,2.150508615596735e-12,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.043017691288896535,0.3084583035877624,0.0018327485992564174,0.30296005778999313,0.2,0,0,13,0.014396701892519037,0.5134897798587559,93610249073294.75,64,64,0,0.35,3600.0,3.0,1
229,2.1568359876113043e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.05786446491256705,0.011110832580200736,0.0,0.011110832580200736,0.2,0,0,13,0.0071781991805929465,0.4937892986151573,102839807852889.56,64,64,0,0.35,3600.0,3.0,1
230,2.190351464899681e-12,,,,,,,,,,,,,,,,,,,surface,1,0.0974029957385148,0.05864213265799023,0.0,0.05864213265799023,0.2,0,0,13,0.0026693732596209108,0.0392489459084809,87502744860414.44,64,64,0,0.35,3600.0,3.0,1
231,2.2025131399462064e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.03954611180041063,-0.088073425165895,0.0,-0.088073425165895,0.2,0,0,13,0.017416482064382195,0.8466171078901619,102045456552101.17,64,64,0,0.35,3600.0,3.0,1
232,2.2038280397770978e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.13221989528526246,-0.2372527048927502,0.0,-0.2372527048927502,0.2,0,1,12,0.006375578572912086,0.9810435498647503,91857256932245.53,64,64,0,0.35,3600.0,3.0,1
233,2.220823576002513e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.1362485076987949,-0.08338294742691943,0.0,-0.08338294742691943,0.2,0,1,12,0.012980155363830272,0.9580819630909034,97709570618935.22,64,64,0,0.35,3600.0,3.0,1
234,2.221047428064368e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.1079105003369406,0.18654018747043466,0.0,0.18654018747043466,0.2,0,0,13,0.021293029206563528,0.1913251419690855,85221449047722.31,64,64,0,0.35,3600.0,3.0,1
235,2.227675620210926e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.011404229089633145,-0.0075454548700450985,0.0,-0.0075454548700450985,0.2,0,0,13,0.005085030612080792,0.3890071888644443,103691087144316.31,64,64,0,0.35,3600.0,3.0,1
236,2.2445125745099617e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.045773806186132804,0.024866083557357976,0.0,0.024866083557357976,0.2,0,1,12,0.011923213292635227,0.9131999140854021,90752156741700.22,64,64,0,0.35,3600.0,3.0,1
237,2.2495879899470074e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.1308110896621994,0.24153884153372474,-0.0018219677251430921,0.247004744709154,0.2,0,0,11,0.004089107494157848,0.009161916759772524,104729231210947.66,64,64,0,0.35,3600.0,3.0,1
238,2.256641186752739e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.023253826467744064,-0.02506454041640538,0.0,-0.02506454041640538,0.2,0,0,12,0.0073793184734962415,0.21420274430759406,99757726702890.33,64,64,0,0.35,3600.0,3.0,1
239,2.2628701718438307e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.06319659915696785,0.021125625582275376,0.0,0.021125625582275376,0.2,0,0,11,0.005670032726316655,0.3945174947381513,88428963009131.14,64,64,0,0.35,3600.0,3.0,1
240,2.2639141438054562e-12,,,,,,,,,,,,,,,,,,,surface,1,0.037333368347225046,-0.02451545810629696,0.0,-0.02451545810629696,0.2,0,0,12,0.006131999658345773,0.17466008747742987,89336664976187.52,64,64,0,0.35,3600.0,3.0,1
241,2.279981340658365e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.037801189762514134,0.008748337390546368,0.0,0.008748337390546368,0.2,0,1,11,0.031478604307696265,0.5510373727540502,92416286906572.94,64,64,0,0.35,3600.0,3.0,1
242,2.284842848714364e-12,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.3333758975695455,0.27689289948999085,0.0,0.27689289948999085,0.2,0,0,13,0.011615072214288924,0.14781980192422486,97766158279328.78,64,64,0,0.35,3600.0,3.0,1
243,2.287741248850951e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.011880476466473043,0.2722054545315924,0.0,0.2722054545315924,0.2,0,0,13,0.028383004560306332,0.3937404267360708,92836172921066.53,64,64,0,0.35,3600.0,3.0,1
244,2.289302174561597e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.013187211247367403,0.04953967614975241,0.0,0.04953967614975241,0.2,0,0,13,0.010704877985548707,0.23716181554906623,100971296658589.92,64,64,0,0.35,3600.0,3.0,1
245,2.298786766870195e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.028437129579364846,-0.021236981880466743,0.0,-0.021236981880466743,0.2,0,1,12,0.029352786817533713,0.9281307496630568,94485488611275.95,64,64,0,0.35,3600.0,3.0,1
246,2.3058631958306178e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.049066138320715394,0.036276230019634426,0.0,0.036276230019634426,0.2,0,0,12,0.002727463319714577,0.11808729126884926,97991073279198.08,64,64,0,0.35,3600.0,3.0,1
247,2.3131080543900108e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.03955916143229231,0.18341544435421042,0.0,0.18341544435421042,0.2,0,0,12,0.005589849462868276,0.5165295272000058,95802954552516.47,64,64,0,0.35,3600.0,3.0,1
248,2.319376409593855e-12,,,,,,,,,,,,,,,,,,,surface,1,0.11415542933452036,0.07099625734396753,0.0,0.07099625734396753,0.2,0,0,12,0.00911375443996918,0.09365697473369432,104493479876473.84,64,64,0,0.35,3600.0,3.0,1
249,2.3220344449576598e-12,-6516.257631938988,-15.514899123664257,-46.54469737099277,135.0,220.0,355.0,276.0,79.0,1.542857142857143,0.5119047619047619,0.6194690265486725,0.7098214285714286,2.846744844318641,1.900482524122137,2.0053509445985505,2.8466961115208957,246.0,168.0,snap_to_fluorite_site,1,-0.09216045632152112,-0.003337455826070368,0.0,-0.003337455826070368,0.2,0,1,12,0.04205387867851823,0.6785929340281665,95390442041594.53,64,64,0,0.35,3600.0,3.0,1
250,2.323861578051193e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.17919457081176107,-0.41683498013305353,0.0,-0.41683498013305353,0.2,0,0,12,0.02372741917945828,0.9196459337458988,109898873040868.0,64,64,0,0.35,3600.0,3.0,1
251,2.3343001899133253e-12,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.1649371729436126,0.32621498276335714,0.0,0.32621498276335714,0.2,0,0,13,0.0017047523395267855,0.23952387713938814,87835661813333.75,64,64,0,0.35,3600.0,3.0,1
252,2.347075603912354e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.17742178134803296,0.358089682366316,0.0,0.358089682366316,0.2,0,0,12,0.005834669130496739,0.02464381223868823,104273102743748.4,64,64,0,0.35,3600.0,3.0,1
253,2.3597282060862514e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.0882928975826987,-0.023583840324796768,0.0,-0.023583840324796768,0.2,0,1,12,0.0037184994241539274,0.9681702476323112,105428695453486.53,64,64,0,0.35,3600.0,3.0,1
254,2.3804157787646985e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.08679006466604156,-0.08849183929775606,0.0,-0.08849183929775606,0.2,0,0,13,0.00768082945472736,0.8490293596127851,94762183719219.1,64,64,0,0.35,3600.0,3.0,1
255,2.384145296600525e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.0781975340445334,0.12780872036513102,0.0,0.12780872036513102,0.2,0,0,12,0.004739032225473908,0.04122520723158783,85179635307989.28,64,64,0,0.35,3600.0,3.0,1
256,2.391602108424632e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.083340573429072,-0.043349905977148495,0.0,-0.043349905977148495,0.2,0,0,13,0.00916524702836636,0.8622663774557218,102322889020194.44,64,64,0,0.35,3600.0,3.0,1
257,2.4052719148209886e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.3570137509043391,0.6726400396882326,0.0,0.6726400396882326,0.2,0,0,13,0.023429496292462382,0.1325661709998521,99903243784189.83,64,64,0,0.35,3600.0,3.0,1
258,2.4057131058895333e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.0078655597885925,-0.02902170230791512,0.0,-0.02902170230791512,0.2,0,0,13,0.008168429350615338,0.7164526329166951,95320515362926.56,64,64,0,0.35,3600.0,3.0,1
259,2.4164712141245165e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.07871454666127631,0.11564739353308795,0.0,0.11564739353308795,0.2,0,0,12,0.018488474012926484,0.0659643867567168,97958898330654.08,64,64,0,0.35,3600.0,3.0,1
260,2.421193166088243e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.3306366336653817,-0.3009752800168357,0.0,-0.3009752800168357,0.2,0,1,12,0.013193582660891101,0.9830705694252273,104142875468808.44,64,64,0,0.35,3600.0,3.0,1
261,2.4272911039916962e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.12454640303916692,0.1744450273703393,0.0,0.1744450273703393,0.2,0,0,12,0.004006068970377856,0.15541279054035334,95991632926833.77,64,64,0,0.35,3600.0,3.0,1
262,2.4389932661895193e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.030931185499941498,-0.017434491042699563,0.0,-0.017434491042699563,0.2,0,0,13,0.00041018849228505877,0.9173958537730771,101102776964730.47,64,64,0,0.35,3600.0,3.0,1
263,2.4402088145967064e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.033764757761782796,-0.10805692862606042,0.0,-0.10805692862606042,0.2,0,0,13,0.005508309399203642,0.7687478423103974,91235331314094.42,64,64,0,0.35,3600.0,3.0,1
264,2.446340064895182e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.02179276040255509,-0.06005552702522898,0.0,-0.06005552702522898,0.2,0,0,12,0.0064713354810857875,0.7424780904955918,94349848904141.72,64,64,0,0.35,3600.0,3.0,1
265,2.449608382180244e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.08431886948047958,0.010929755062106139,0.0,0.010929755062106139,0.2,0,1,12,0.002708748775846731,0.9408226994836185,103633469763236.78,64,64,0,0.35,3600.0,3.0,1
266,2.45204764248249e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.0016613944399514482,-0.015770994268319072,0.0,-0.015770994268319072,0.2,0,0,13,0.00571843965066085,0.7392340990411066,98271241160219.14,64,64,0,0.35,3600.0,3.0,1
267,2.4535910601016933e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.2540517806856346,0.05158434641446674,0.0,0.05158434641446674,0.2,0,0,13,0.006333833647395176,0.009620556527897098,90837471286290.5,64,64,0,0.35,3600.0,3.0,1
268,2.457137448180283e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.1713208549357613,0.2582672202245391,-0.0018219677251430921,0.26373312339996835,0.2,0,0,13,0.007388079240400414,0.14668947003713353,99549067134046.78,64,64,0,0.35,3600.0,3.0,1
269,2.458999099174968e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.06551024502843025,-0.007553348731459408,0.002949852507374673,-0.016402906253583427,0.2,0,0,13,0.00043263138736261003,0.7371197025065738,95441932532794.44,64,64,0,0.35,3600.0,3.0,1
270,2.469426980991675e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.111320893167799,-0.09181374328217018,0.0,-0.09181374328217018,0.2,0,1,12,0.007250607923797336,0.9851263051281944,109849946176078.72,64,64,0,0.35,3600.0,3.0,1
271,2.4894572302130067e-12,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.06307045360504943,0.4190579265407077,0.0,0.4190579265407077,0.2,0,0,13,0.014126026210144985,0.4604416209550166,109069856643848.38,64,64,0,0.35,3600.0,3.0,1
272,2.5130135297154166e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.03830445810744382,0.055333383024372296,0.0,0.055333383024372296,0.2,0,0,12,0.009531909051564355,0.6520083607413698,98148130420942.47,64,64,0,0.35,3600.0,3.0,1
273,2.528454398372186e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.07239525262261462,0.07398767091767411,0.0,0.07398767091767411,0.2,0,0,12,0.011118921969035148,0.13331274417232694,106966426946114.7,64,64,0,0.35,3600.0,3.0,1
274,2.534958879390172e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.03077576691069559,0.005566943628075194,0.0,0.005566943628075194,0.2,0,0,13,0.022216833011667304,0.7508311401524155,107407630187726.66,64,64,0,0.35,3600.0,3.0,1
275,2.5390343151695437e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.025285868722052164,-0.0735028082628375,0.0,-0.0735028082628375,0.2,0,0,13,0.004809898349386681,0.8651831005494139,103995737353351.27,64,64,0,0.35,3600.0,3.0,1
276,2.5424075039588578e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.08853374050847482,0.09913856619693107,0.0,0.09913856619693107,0.2,0,0,13,0.0020855163962700887,0.5703624803129803,101195702666160.67,64,64,0,0.35,3600.0,3.0,1
277,2.5496130258093e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.06660779761448957,-0.3626728093462077,-0.0018306437619295401,-0.3571808780604191,0.2,0,0,12,0.00023721158724646085,0.16101603895597472,100721393961330.11,64,64,0,0.35,3600.0,3.0,1
278,2.5510252703207685e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.012746675568938149,-0.006249850194851803,0.0,-0.006249850194851803,0.2,0,0,13,0.0038015359696126454,0.6882810393916271,109501770461442.0,64,64,0,0.35,3600.0,3.0,1
279,2.5592862609541723e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.005833634077059817,-0.07925113098713865,0.0,-0.07925113098713865,0.2,0,0,13,0.0019485414070188856,0.7018967894407302,101929328265564.53,64,64,0,0.35,3600.0,3.0,1
280,2.572278692360581e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.08751534715226873,-0.07811676311933269,0.0018306437619295401,-0.08360869440512131,0.2,0,1,12,0.0024293031958319,0.9832182210036555,107324774514826.53,64,64,0,0.35,3600.0,3.0,1
281,2.5858737308513996e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.018525288252771242,0.01997605865951968,0.0,0.01997605865951968,0.2,0,0,13,0.01037555575335898,0.3103053237932635,101297781896295.72,64,64,0,0.35,3600.0,3.0,1
282,2.5876329823907756e-12,,,,,,,,,,,,,,,,,,,surface,1,0.08853011868448098,0.01188510780539076,0.0,0.01188510780539076,0.2,0,0,12,0.005233870379804731,0.13404795409191098,112624873502686.11,64,64,0,0.35,3600.0,3.0,1
283,2.594473915657285e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.09184435447714745,-0.17507874215918662,-0.0018306437619295401,-0.169586810873398,0.2,0,0,12,0.009799928347991801,0.7925120495754294,102942473284634.38,64,64,0,0.35,3600.0,3.0,1
284,2.596295390891036e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.0702506871716201,0.39975230748319035,0.0018306437619295401,0.39426037619740173,0.2,0,0,13,0.004398726280658585,0.3734980280313243,89022970017295.62,64,64,0,0.35,3600.0,3.0,1
285,2.5996849393190462e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.03235667061019858,-0.08400508204529444,0.0,-0.08400508204529444,0.2,0,0,13,0.012299617307320094,0.8408817459658243,102026124451144.1,64,64,0,0.35,3600.0,3.0,1
286,2.6009707601811914e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.2716843111437601,-0.40027283776757194,0.002941176470588225,-0.4090963671793366,0.2,0,0,12,0.019882516728652155,0.7951341265080253,98095850374330.7,64,64,0,0.35,3600.0,3.0,1
287,2.6059026633913715e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.009564876083134584,-0.005520130995794403,0.0,-0.005520130995794403,0.2,0,0,13,0.005801779944958875,0.2537725434586025,92835300934523.0,64,64,0,0.35,3600.0,3.0,1
288,2.6167066682846333e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.24374878293539387,-0.43211917233358577,0.0,-0.43211917233358577,0.2,0,1,12,0.003334802468366524,0.9924370103481325,92434565879755.1,64,64,0,0.35,3600.0,3.0,1
289,2.655414349153341e-12,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.010094693823712163,0.30772574445364564,0.0,0.30772574445364564,0.2,0,0,13,0.004726186063270615,0.2718015499001165,99358804226316.92,64,64,0,0.35,3600.0,3.0,1
290,2.670044693862089e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.01679586865210174,0.03362496818596483,0.0,0.03362496818596483,0.2,0,0,12,0.007981966963733442,0.2508305334697853,106802265082696.06,64,64,0,0.35,3600.0,3.0,1
291,2.6953345388292407e-12,,,,,,,,,,,,,,,,,,,surface,1,0.15092810095143183,0.17343187113267788,0.0,0.17343187113267788,0.2,0,0,13,0.0027292676642254043,0.12714026971813322,94355182954989.06,64,64,0,0.35,3600.0,3.0,1
292,2.6999590197426997e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.0054260638588401544,0.009445685755064659,0.0,0.009445685755064659,0.2,0,0,13,0.006666159238980383,0.6129589432128378,93991300472520.81,64,64,0,0.35,3600.0,3.0,1
293,2.713831510793175e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.06339578544587911,-0.09717106491206096,0.0,-0.09717106491206096,0.2,0,0,13,0.011572909340934145,0.694729162976841,88667023283887.4,64,64,0,0.35,3600.0,3.0,1
294,2.7244120598417332e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.13505068557569322,-0.3995946574398417,0.0,-0.3995946574398417,0.2,0,0,13,0.024708326448916476,0.7784222956587626,93447812809800.4,64,64,0,0.35,3600.0,3.0,1
295,2.7350731979352863e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.011064949460238,-0.2597996694217706,0.0,-0.2597996694217706,0.2,0,0,13,0.01829662904015162,0.8872218426020171,113675083759807.81,64,64,0,0.35,3600.0,3.0,1
296,2.7511526505985144e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.02627225557928672,-0.03762670502022658,0.0,-0.03762670502022658,0.2,0,0,13,0.0036324381493984086,0.6175667409372987,85601932318824.16,64,64,0,0.35,3600.0,3.0,1
297,2.776935922967086e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.07598060219979502,-0.011495918451018383,0.0,-0.011495918451018383,0.2,0,0,13,0.0016532152919514,0.8782604746260475,90453746442317.94,64,64,0,0.35,3600.0,3.0,1
298,2.7817505117216495e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.026895208215267384,0.01831028158335357,0.0,0.01831028158335357,0.2,0,0,13,0.00481653064860766,0.6705683180681086,91556022859618.53,64,64,0,0.35,3600.0,3.0,1
299,2.792178002809093e-12,-6519.118630695317,-15.52171102546504,-46.56513307639512,135.0,222.0,357.0,279.0,78.0,1.5476190476190477,0.5166666666666667,0.6235294117647059,0.7092261904761905,2.7537985746940965,1.900482524122137,2.025725157492979,2.8466961115208957,246.0,167.0,surface_compression,1,-0.015773631167221025,-0.1366946125449111,0.0,-0.1366946125449111,0.2,0,0,13,0.00972592557479868,0.6803183818295441,96527574384253.75,64,64,0,0.35,3600.0,3.0,1
300,2.796627074473774e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.10499718014877629,0.18468150924250182,0.0,0.18468150924250182,0.2,0,0,12,0.027976137641953232,0.8172003693312381,96349602459970.06,64,64,0,0.35,3600.0,3.0,1
301,2.8171386093062155e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.06295143827101296,-0.11965200688079136,0.0,-0.11965200688079136,0.2,0,0,13,0.006694195772392088,0.8931093018852351,103668539747584.4,64,64,0,0.35,3600.0,3.0,1
302,2.8207463787771555e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.43948535018105817,-0.3827532630360704,0.03262200779365376,-0.48061928641703167,0.2,0,1,12,0.01652900854755654,0.9982471920023827,100393164562613.97,64,64,0,0.35,3600.0,3.0,1
303,2.8475725036157466e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.11285869279182499,0.14787754594374292,0.0,0.14787754594374292,0.2,0,0,13,0.018947398314608996,0.3512753187231969,110033760331915.6,64,64,0,0.35,3600.0,3.0,1
304,2.849774570631263e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.18581184997189776,-0.1406076919057604,0.0,-0.1406076919057604,0.2,0,1,12,0.018037616943642337,0.9726218494240271,97217899226239.53,64,64,0,0.35,3600.0,3.0,1
305,2.8515594566779217e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.011176555471254023,0.023932901562281117,0.0,0.023932901562281117,0.2,0,0,13,0.0062659820692787934,0.6535019622042174,99576613616937.61,64,64,0,0.35,3600.0,3.0,1
